,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
8045,Jordan Weal,JORDAN.WEAL,8475738,1992-04-15,23.0,C,F,R,L.A,20152016,R,9.0,3.53,0.39,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,Jordan Weal,JORDAN.WEAL,8475738,1992-04-15,23.0,C,F,R,PHI,20152016,R,4.0,6.08,1.52,29.53,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8047,Jordie Benn,JORDIE.BENN,8474818,1987-07-26,28.0,D,D,L,DAL,20152016,R,63.0,15.68,0.25,4.79,1.0,0.0,0.0,1.0,3.0,3.0,4.0
8048,Jordin Tootoo,JORDIN.TOOTOO,8469547,1983-02-02,32.0,R,F,R,N.J,20152016,R,65.0,78.5,1.21,24.31,2.0,1.0,2.0,5.0,8.0,10.0,13.0
8049,Jori Lehtera,JORI.LEHTERA,8474627,1987-12-23,27.0,C,F,L,STL,20152016,R,76.0,146.37,1.93,39.87,1.0,3.0,5.0,9.0,7.0,9.0,14.0
8050,Joseph Blandisi,JOSEPH.BLANDISI,8477010,1994-07-18,21.0,C,F,L,N.J,20152016,R,40.0,83.97,2.1,45.26,4.0,1.0,1.0,6.0,8.0,10.0,11.0
8051,Josh Anderson,JOSH.ANDERSON,8476981,1994-05-07,21.0,R,F,R,CBJ,20152016,R,12.0,0.25,0.02,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8052,Josh Archibald,JOSH.ARCHIBALD,8476326,1992-10-06,22.0,R,F,R,PIT,20152016,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8053,Josh Bailey,JOSH.BAILEY,8474573,1989-10-02,25.0,C,F,L,NYI,20152016,R,78.0,116.02,1.49,31.67,4.0,1.0,0.0,5.0,13.0,15.0,21.0
8054,Josh Gorges,JOSH.GORGES,8470324,1984-08-14,31.0,D,D,L,BUF,20152016,R,75.0,5.25,0.07,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,Josh Jooris,JOSH.JOORIS,8477591,1990-07-14,25.0,R,F,R,CGY,20152016,R,59.0,9.18,0.16,2.87,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8056,Josh Leivo,JOSH.LEIVO,8476410,1993-05-26,22.0,L,F,R,TOR,20152016,R,12.0,31.97,2.66,41.89,1.0,0.0,0.0,1.0,5.0,7.0,8.0
8057,Josh Manson,JOSH.MANSON,8476312,1991-10-07,23.0,D,D,R,ANA,20152016,R,69.0,6.53,0.09,1.87,0.0,0.0,0.0,0.0,2.0,2.0,3.0
8058,Josh Morrissey,JOSH.MORRISSEY,8477504,1995-03-28,20.0,D,D,L,WPG,20152016,R,1.0,0.15,0.15,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,Jujhar Khaira,JUJHAR.KHAIRA,8476915,1994-08-13,21.0,L,F,L,EDM,20152016,R,14.0,0.92,0.07,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,Julian Melchiori,JULIAN.MELCHIORI,8475815,1991-12-06,23.0,D,D,L,WPG,20152016,R,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,Jussi Jokinen,JUSSI.JOKINEN,8469638,1983-04-01,32.0,L,F,L,FLA,20152016,R,79.0,206.4,2.61,46.2,5.0,4.0,3.0,12.0,32.0,38.0,51.0
8062,Justin Abdelkader,JUSTIN.ABDELKADER,8471716,1987-02-25,28.0,L,F,L,DET,20152016,R,82.0,224.75,2.74,52.69,6.0,4.0,1.0,11.0,31.0,45.0,47.0
8063,Justin Bailey,JUSTIN.BAILEY,8477473,1995-07-01,20.0,R,F,R,BUF,20152016,R,7.0,2.22,0.32,5.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8064,Justin Braun,JUSTIN.BRAUN,8474027,1987-02-10,28.0,D,D,R,S.J,20152016,R,77.0,52.83,0.69,12.16,0.0,1.0,0.0,1.0,3.0,4.0,9.0
8065,Justin Falk,JUSTIN.FALK,8473992,1988-10-11,26.0,D,D,L,CBJ,20152016,R,24.0,0.43,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,Justin Faulk,JUSTIN.FAULK,8475753,1992-03-20,23.0,D,D,R,CAR,20152016,R,62.0,202.6,3.27,63.72,11.0,1.0,4.0,16.0,71.0,100.0,141.0
8067,Justin Fontaine,JUSTIN.FONTAINE,8476235,1987-11-06,27.0,R,F,R,MIN,20152016,R,59.0,9.57,0.16,2.92,0.0,0.0,0.0,0.0,3.0,3.0,3.0
8068,Justin Schultz,JUSTIN.SCHULTZ,8474602,1990-07-06,25.0,D,D,R,EDM,20152016,R,44.0,94.2,2.14,41.95,1.0,2.0,3.0,6.0,12.0,19.0,36.0
8069,Justin Schultz,JUSTIN.SCHULTZ,8474602,1990-07-06,25.0,D,D,R,PIT,20152016,R,18.0,41.7,2.32,42.07,1.0,1.0,0.0,2.0,8.0,9.0,10.0
8070,Justin Williams,JUSTIN.WILLIAMS,8468508,1981-10-04,33.0,R,F,R,WSH,20152016,R,80.0,163.38,2.04,40.77,5.0,1.0,4.0,10.0,27.0,39.0,45.0
8071,Jyrki Jokipakka,JYRKI.JOKIPAKKA,8476279,1991-08-20,24.0,D,D,L,CGY,20152016,R,18.0,2.33,0.13,2.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8072,Jyrki Jokipakka,JYRKI.JOKIPAKKA,8476279,1991-08-20,24.0,D,D,L,DAL,20152016,R,40.0,1.87,0.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8073,Kael Mouillierat,KAEL.MOUILLIERAT,8476147,1987-12-09,27.0,L,F,L,PIT,20152016,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,Karl Alzner,KARL.ALZNER,8473991,1988-09-24,26.0,D,D,L,WSH,20152016,R,80.0,3.87,0.05,0.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8075,Kasperi Kapanen,KASPERI.KAPANEN,8477953,1996-07-23,19.0,R,F,R,TOR,20152016,R,8.0,15.37,1.92,43.16,0.0,0.0,0.0,0.0,2.0,2.0,2.0
8076,Keith Yandle,KEITH.YANDLE,8471735,1986-09-09,29.0,D,D,L,NYR,20152016,R,79.0,212.2,2.69,57.45,2.0,12.0,8.0,22.0,51.0,69.0,101.0
8077,Kenny Agostino,KENNY.AGOSTINO,8475844,1992-04-30,23.0,L,F,L,CGY,20152016,R,2.0,2.47,1.23,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8078,Kerby Rychel,KERBY.RYCHEL,8477510,1994-10-07,20.0,L,F,L,CBJ,20152016,R,31.0,1.2,0.04,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8079,Kevan Miller,KEVAN.MILLER,8476191,1987-11-15,27.0,D,D,R,BOS,20152016,R,68.0,3.83,0.06,1.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8080,Kevin Bieksa,KEVIN.BIEKSA,8469598,1981-06-16,34.0,D,D,R,ANA,20152016,R,69.0,103.87,1.51,29.75,2.0,2.0,2.0,6.0,17.0,23.0,33.0
8081,Kevin Connauton,KEVIN.CONNAUTON,8475246,1990-02-23,25.0,D,D,L,ARI,20152016,R,38.0,37.15,0.98,16.78,0.0,0.0,0.0,0.0,7.0,7.0,12.0
8082,Kevin Connauton,KEVIN.CONNAUTON,8475246,1990-02-23,25.0,D,D,L,CBJ,20152016,R,26.0,43.67,1.68,30.52,0.0,0.0,3.0,3.0,8.0,8.0,17.0
8083,Kevin Fiala,KEVIN.FIALA,8477942,1996-07-22,19.0,L,F,L,NSH,20152016,R,5.0,3.22,0.64,13.51,0.0,0.0,0.0,0.0,1.0,2.0,2.0
8084,Kevin Gravel,KEVIN.GRAVEL,8475857,1992-03-06,23.0,D,D,L,L.A,20152016,R,5.0,3.87,0.77,17.47,0.0,0.0,0.0,0.0,1.0,1.0,2.0
8085,Kevin Hayes,KEVIN.HAYES,8475763,1992-05-08,23.0,R,F,L,NYR,20152016,R,76.0,118.33,1.56,33.93,3.0,3.0,0.0,6.0,23.0,28.0,35.0
8086,Kevin Klein,KEVIN.KLEIN,8470630,1984-12-13,30.0,D,D,R,NYR,20152016,R,66.0,32.42,0.49,10.95,0.0,1.0,1.0,2.0,5.0,7.0,8.0
8087,Kevin Porter,KEVIN.PORTER,8471331,1986-03-12,29.0,C,F,L,PIT,20152016,R,41.0,2.08,0.05,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8088,Kevin Shattenkirk,KEVIN.SHATTENKIRK,8474031,1989-01-29,26.0,D,D,R,STL,20152016,R,69.0,197.58,2.86,61.53,6.0,11.0,9.0,26.0,40.0,60.0,84.0
8089,Klas Dahlbeck,KLAS.DAHLBECK,8476403,1991-07-06,24.0,D,D,L,ARI,20152016,R,71.0,3.4,0.05,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8090,Korbinian Holzer,KORBINIAN.HOLZER,8473560,1988-02-16,27.0,D,D,R,ANA,20152016,R,27.0,0.72,0.03,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8091,Kris Letang,KRIS.LETANG,8471724,1987-04-24,28.0,D,D,R,PIT,20152016,R,71.0,275.52,3.88,73.13,5.0,9.0,13.0,27.0,51.0,68.0,92.0
8092,Kris Russell,KRIS.RUSSELL,8471729,1987-05-02,28.0,D,D,L,CGY,20152016,R,50.0,66.32,1.33,24.55,2.0,0.0,0.0,2.0,8.0,17.0,26.0
8093,Kris Russell,KRIS.RUSSELL,8471729,1987-05-02,28.0,D,D,L,DAL,20152016,R,11.0,26.87,2.44,47.47,0.0,2.0,1.0,3.0,4.0,8.0,8.0
8094,Kris Versteeg,KRIS.VERSTEEG,8471346,1986-05-13,29.0,R,F,R,CAR,20152016,R,61.0,119.45,1.96,36.44,2.0,1.0,5.0,8.0,21.0,37.0,46.0
8095,Kris Versteeg,KRIS.VERSTEEG,8471346,1986-05-13,29.0,R,F,R,L.A,20152016,R,13.0,15.77,1.21,24.25,0.0,0.0,0.0,0.0,1.0,3.0,5.0
8096,Kurtis Gabriel,KURTIS.GABRIEL,8476545,1993-04-20,22.0,R,F,R,MIN,20152016,R,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8097,Kyle Baun,KYLE.BAUN,8478393,1992-05-04,23.0,R,F,R,CHI,20152016,R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8098,Kyle Brodziak,KYLE.BRODZIAK,8470803,1984-05-25,31.0,C,F,R,STL,20152016,R,74.0,3.75,0.05,1.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8099,Kyle Chipchura,KYLE.CHIPCHURA,8471231,1986-02-19,29.0,C,F,L,ARI,20152016,R,70.0,10.93,0.16,2.55,0.0,1.0,0.0,1.0,1.0,2.0,2.0
8100,Kyle Clifford,KYLE.CLIFFORD,8475160,1991-01-13,24.0,L,F,L,L.A,20152016,R,55.0,3.52,0.06,1.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8101,Kyle Okposo,KYLE.OKPOSO,8473449,1988-04-16,27.0,R,F,R,NYI,20152016,R,76.0,232.27,3.06,64.76,7.0,7.0,9.0,23.0,42.0,54.0,82.0
8102,Kyle Palmieri,KYLE.PALMIERI,8475151,1991-02-01,24.0,C,F,R,N.J,20152016,R,81.0,211.0,2.6,50.89,9.0,8.0,4.0,21.0,76.0,100.0,133.0
8103,Kyle Quincey,KYLE.QUINCEY,8470724,1985-08-12,30.0,D,D,L,DET,20152016,R,47.0,2.3,0.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104,Kyle Rau,KYLE.RAU,8476415,1992-10-24,22.0,C,F,L,FLA,20152016,R,9.0,4.07,0.45,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8105,Kyle Turris,KYLE.TURRIS,8474068,1989-08-14,26.0,C,F,R,OTT,20152016,R,56.0,179.52,3.21,60.03,2.0,3.0,2.0,7.0,24.0,37.0,53.0
8106,Ladislav Smid,LADISLAV.SMID,8471222,1986-02-01,29.0,D,D,L,CGY,20152016,R,22.0,1.88,0.09,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,Lance Bouma,LANCE.BOUMA,8474642,1990-03-25,25.0,L,F,L,CGY,20152016,R,44.0,0.88,0.02,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8108,Landon Ferraro,LANDON.FERRARO,8475157,1991-08-08,24.0,C,F,R,BOS,20152016,R,54.0,3.58,0.07,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8109,Landon Ferraro,LANDON.FERRARO,8475157,1991-08-08,24.0,C,F,R,DET,20152016,R,10.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8110,Lars Eller,LARS.ELLER,8474189,1989-05-08,26.0,C,F,L,MTL,20152016,R,77.0,73.82,0.96,17.32,1.0,0.0,0.0,1.0,11.0,15.0,17.0
8111,Laurent Dauphin,LAURENT.DAUPHIN,8477460,1995-03-27,20.0,C,F,L,ARI,20152016,R,8.0,0.9,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8112,Lauri Korpikoski,LAURI.KORPIKOSKI,8471232,1986-07-28,29.0,L,F,L,EDM,20152016,R,70.0,56.98,0.81,16.25,2.0,2.0,2.0,6.0,10.0,11.0,13.0
8113,Lee Stempniak,LEE.STEMPNIAK,8470740,1983-02-04,32.0,R,F,R,BOS,20152016,R,18.0,7.85,0.44,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8114,Lee Stempniak,LEE.STEMPNIAK,8470740,1983-02-04,32.0,R,F,R,N.J,20152016,R,62.0,145.7,2.35,46.0,3.0,5.0,3.0,11.0,12.0,23.0,27.0
8115,Leo Komarov,LEO.KOMAROV,8473463,1987-01-23,28.0,C,F,L,TOR,20152016,R,64.0,146.65,2.29,41.35,4.0,2.0,1.0,7.0,24.0,36.0,36.0
8116,Leon Draisaitl,LEON.DRAISAITL,8477934,1995-10-27,19.0,C,F,L,EDM,20152016,R,71.0,178.7,2.52,50.77,5.0,3.0,1.0,9.0,19.0,29.0,35.0
8117,Linden Vey,LINDEN.VEY,8475223,1991-07-17,24.0,R,F,R,VAN,20152016,R,39.0,91.68,2.35,48.13,3.0,0.0,2.0,5.0,8.0,13.0,15.0
8118,Logan Couture,LOGAN.COUTURE,8474053,1989-03-28,26.0,C,F,L,S.J,20152016,R,50.0,187.15,3.74,62.62,5.0,4.0,6.0,15.0,44.0,61.0,88.0
8119,Logan Shaw,LOGAN.SHAW,8476400,1992-10-05,22.0,R,F,R,FLA,20152016,R,52.0,54.1,1.04,17.9,1.0,0.0,0.0,1.0,9.0,11.0,12.0
8120,Loui Eriksson,LOUI.ERIKSSON,8470626,1985-07-17,30.0,L,F,L,BOS,20152016,R,78.0,234.73,3.01,62.81,10.0,3.0,2.0,15.0,39.0,55.0,59.0
8121,Luca Sbisa,LUCA.SBISA,8474579,1990-01-30,25.0,D,D,L,VAN,20152016,R,40.0,3.33,0.08,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,Lucas Lessio,LUCAS.LESSIO,8476451,1993-01-23,22.0,L,F,L,MTL,20152016,R,10.0,5.5,0.55,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8123,Luke Gazdic,LUKE.GAZDIC,8473989,1989-07-25,26.0,L,F,L,EDM,20152016,R,28.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8124,Luke Glendening,LUKE.GLENDENING,8476822,1989-04-28,26.0,C,F,R,DET,20152016,R,81.0,4.53,0.06,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8125,Luke Schenn,LUKE.SCHENN,8474568,1989-11-02,25.0,D,D,R,L.A,20152016,R,42.0,16.95,0.4,8.5,1.0,0.0,0.0,1.0,2.0,4.0,6.0
8126,Luke Schenn,LUKE.SCHENN,8474568,1989-11-02,25.0,D,D,R,PHI,20152016,R,29.0,1.68,0.06,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8127,Luke Witkowski,LUKE.WITKOWSKI,8474722,1990-04-14,25.0,D,D,R,T.B,20152016,R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8128,Magnus Paajarvi,MAGNUS.PAAJARVI,8475175,1991-04-12,24.0,L,F,L,STL,20152016,R,46.0,6.25,0.14,3.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8129,Marc Methot,MARC.METHOT,8470760,1985-06-21,30.0,D,D,L,OTT,20152016,R,68.0,3.33,0.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8130,Marc Staal,MARC.STAAL,8471686,1987-01-13,28.0,D,D,L,NYR,20152016,R,75.0,6.92,0.09,1.94,0.0,0.0,0.0,0.0,2.0,2.0,2.0
8131,Marc-Andre Gragnani,MARC-ANDRE.GRAGNANI,8471752,1987-03-11,28.0,D,D,L,N.J,20152016,R,4.0,9.7,2.42,59.09,0.0,0.0,0.0,0.0,0.0,1.0,2.0
8132,Marc-Edouard Vlasic,MARC-EDOUARD.VLASIC,8471709,1987-03-30,28.0,D,D,L,S.J,20152016,R,64.0,134.8,2.11,38.46,2.0,4.0,3.0,9.0,21.0,33.0,52.0
8133,Marco Scandella,MARCO.SCANDELLA,8474618,1990-02-23,25.0,D,D,L,MIN,20152016,R,72.0,40.43,0.56,10.11,2.0,0.0,1.0,3.0,11.0,15.0,20.0
8134,Marcus Foligno,MARCUS.FOLIGNO,8475220,1991-08-10,24.0,L,F,L,BUF,20152016,R,73.0,16.1,0.22,4.11,0.0,2.0,0.0,2.0,0.0,0.0,0.0
8135,Marcus Johansson,MARCUS.JOHANSSON,8475149,1990-10-06,24.0,L,F,L,WSH,20152016,R,72.0,201.55,2.8,57.0,6.0,7.0,0.0,13.0,28.0,34.0,35.0
8136,Marcus Kruger,MARCUS.KRUGER,8475323,1990-05-27,25.0,C,F,L,CHI,20152016,R,41.0,3.55,0.09,1.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8137,Marek Hrivik,MAREK.HRIVIK,8475949,1991-08-28,24.0,L,F,R,NYR,20152016,R,4.0,0.55,0.14,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,Marek Zidlicky,MAREK.ZIDLICKY,8469623,1977-02-03,38.0,D,D,R,NYI,20152016,R,52.0,98.17,1.89,39.6,0.0,2.0,2.0,4.0,14.0,21.0,24.0
8139,Marian Gaborik,MARIAN.GABORIK,8468483,1982-02-14,33.0,R,F,L,L.A,20152016,R,52.0,97.55,1.88,39.56,1.0,0.0,2.0,3.0,18.0,20.0,26.0
8140,Marian Hossa,MARIAN.HOSSA,8466148,1979-01-12,36.0,R,F,L,CHI,20152016,R,64.0,122.37,1.91,39.58,1.0,5.0,2.0,8.0,19.0,26.0,32.0
8141,Mark Arcobello,MARK.ARCOBELLO,8476062,1988-08-12,27.0,R,F,R,TOR,20152016,R,20.0,40.27,2.01,34.03,0.0,0.0,0.0,0.0,12.0,16.0,23.0
8142,Mark Barberio,MARK.BARBERIO,8474717,1990-03-23,25.0,D,D,L,MTL,20152016,R,29.0,21.6,0.74,13.32,0.0,0.0,0.0,0.0,1.0,8.0,10.0
8143,Mark Borowiecki,MARK.BOROWIECKI,8474697,1989-07-12,26.0,D,D,L,OTT,20152016,R,62.0,1.77,0.03,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8144,Mark Fayne,MARK.FAYNE,8471816,1987-05-15,28.0,D,D,R,EDM,20152016,R,69.0,2.23,0.03,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8145,Mark Giordano,MARK.GIORDANO,8470966,1983-10-03,31.0,D,D,L,CGY,20152016,R,81.0,257.12,3.17,57.88,9.0,2.0,7.0,18.0,58.0,80.0,125.0
8146,Mark Letestu,MARK.LETESTU,8473914,1985-02-04,30.0,C,F,R,EDM,20152016,R,81.0,160.68,1.98,39.43,3.0,2.0,6.0,11.0,30.0,45.0,54.0
8147,Mark McNeill,MARK.MCNEILL,8476471,1993-02-22,22.0,C,F,R,CHI,20152016,R,1.0,0.92,0.92,11.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8148,Mark Pysyk,MARK.PYSYK,8475796,1992-01-11,23.0,D,D,R,BUF,20152016,R,53.0,36.07,0.68,12.4,0.0,1.0,0.0,1.0,3.0,6.0,10.0
8149,Mark Scheifele,MARK.SCHEIFELE,8476460,1993-03-15,22.0,C,F,R,WPG,20152016,R,69.0,187.98,2.72,48.46,7.0,0.0,4.0,11.0,40.0,49.0,59.0
8150,Mark Stone,MARK.STONE,8475913,1992-05-13,23.0,R,F,R,OTT,20152016,R,74.0,217.08,2.93,56.44,5.0,4.0,6.0,15.0,23.0,33.0,37.0
8151,Mark Streit,MARK.STREIT,8468309,1977-12-11,37.0,D,D,L,PHI,20152016,R,62.0,186.92,3.01,50.25,2.0,3.0,3.0,8.0,32.0,48.0,70.0
8152,Mark Stuart,MARK.STUART,8470614,1984-04-27,31.0,D,D,L,WPG,20152016,R,62.0,1.35,0.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,Marko Dano,MARKO.DANO,8477448,1994-11-30,20.0,C,F,L,CHI,20152016,R,13.0,1.35,0.1,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,Marko Dano,MARKO.DANO,8477448,1994-11-30,20.0,C,F,L,WPG,20152016,R,20.0,26.93,1.35,24.31,0.0,0.0,1.0,1.0,2.0,5.0,6.0
8155,Markus Granlund,MARKUS.GRANLUND,8476440,1993-04-16,22.0,C,F,L,CGY,20152016,R,30.0,13.07,0.44,6.66,0.0,0.0,0.0,0.0,1.0,2.0,3.0
8156,Markus Granlund,MARKUS.GRANLUND,8476440,1993-04-16,22.0,C,F,L,VAN,20152016,R,16.0,22.03,1.38,22.5,0.0,0.0,0.0,0.0,2.0,4.0,6.0
8157,Markus Hannikainen,MARKUS.HANNIKAINEN,8478541,1993-03-26,22.0,L,F,L,CBJ,20152016,R,4.0,0.23,0.06,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,Martin Hanzal,MARTIN.HANZAL,8471691,1987-02-20,28.0,C,F,L,ARI,20152016,R,64.0,197.93,3.09,52.34,3.0,5.0,6.0,14.0,31.0,51.0,59.0
8159,Martin Havlat,MARTIN.HAVLAT,8467899,1981-04-19,34.0,R,F,L,STL,20152016,R,2.0,0.87,0.43,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,Martin Marincin,MARTIN.MARINCIN,8475716,1992-02-18,23.0,D,D,L,TOR,20152016,R,62.0,6.55,0.11,1.92,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8161,Mason Raymond,MASON.RAYMOND,8471664,1985-09-17,29.0,L,F,L,CGY,20152016,R,29.0,38.33,1.32,24.19,0.0,0.0,0.0,0.0,6.0,11.0,14.0
8162,Mathieu Perreault,MATHIEU.PERREAULT,8473618,1988-01-05,27.0,C,F,L,WPG,20152016,R,70.0,202.28,2.89,52.92,6.0,6.0,3.0,15.0,27.0,35.0,50.0
8163,Mats Zuccarello,MATS.ZUCCARELLO,8475692,1987-09-01,28.0,C,F,L,NYR,20152016,R,78.0,217.95,2.79,59.39,6.0,8.0,3.0,17.0,44.0,66.0,98.0
8164,Matt Bartkowski,MATT.BARTKOWSKI,8474749,1988-06-04,27.0,D,D,L,VAN,20152016,R,77.0,19.3,0.25,4.69,0.0,0.0,0.0,0.0,0.0,2.0,4.0
8165,Matt Beleskey,MATT.BELESKEY,8473492,1988-06-07,27.0,L,F,L,BOS,20152016,R,76.0,97.17,1.28,26.67,2.0,2.0,2.0,6.0,14.0,17.0,20.0
8166,Matt Calvert,MATT.CALVERT,8474685,1989-12-24,25.0,L,F,L,CBJ,20152016,R,71.0,11.25,0.16,3.02,1.0,0.0,0.0,1.0,1.0,1.0,5.0
8167,Matt Carle,MATT.CARLE,8470640,1984-09-25,30.0,D,D,L,T.B,20152016,R,64.0,21.95,0.34,5.89,0.0,0.0,0.0,0.0,2.0,3.0,3.0
8168,Matt Cullen,MATT.CULLEN,8464989,1976-11-02,38.0,C,F,L,PIT,20152016,R,82.0,20.38,0.25,4.77,0.0,0.0,0.0,0.0,3.0,4.0,6.0
8169,Matt Duchene,MATT.DUCHENE,8475168,1991-01-16,24.0,C,F,L,COL,20152016,R,74.0,207.32,2.8,50.79,7.0,2.0,5.0,14.0,33.0,45.0,55.0
8170,Matt Dumba,MATT.DUMBA,8476856,1994-07-25,21.0,D,D,R,MIN,20152016,R,79.0,175.53,2.22,40.57,6.0,6.0,0.0,12.0,56.0,77.0,106.0
8171,Matt Greene,MATT.GREENE,8470121,1983-05-13,32.0,D,D,R,L.A,20152016,R,3.0,0.02,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,Matt Halischuk,MATT.HALISCHUK,8474094,1988-06-01,27.0,R,F,R,WPG,20152016,R,29.0,1.22,0.04,0.79,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8173,Matt Hendricks,MATT.HENDRICKS,8468611,1981-06-17,34.0,C,F,L,EDM,20152016,R,67.0,9.98,0.15,2.89,0.0,0.0,0.0,0.0,0.0,1.0,2.0
8174,Matt Hunwick,MATT.HUNWICK,8471436,1985-05-21,30.0,D,D,L,TOR,20152016,R,57.0,10.58,0.19,3.34,0.0,1.0,1.0,2.0,3.0,3.0,3.0
8175,Matt Irwin,MATT.IRWIN,8475625,1987-11-29,27.0,D,D,L,BOS,20152016,R,2.0,2.07,1.03,23.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8176,Matt Martin,MATT.MARTIN,8474709,1989-05-08,26.0,L,F,L,NYI,20152016,R,77.0,7.18,0.09,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,Matt Moulson,MATT.MOULSON,8470852,1983-11-01,31.0,L,F,L,BUF,20152016,R,79.0,156.8,1.98,36.87,2.0,2.0,3.0,7.0,28.0,38.0,43.0
8178,Matt Nieto,MATT.NIETO,8476442,1992-11-05,22.0,L,F,L,S.J,20152016,R,64.0,4.98,0.08,1.41,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8179,Matt Niskanen,MATT.NISKANEN,8471702,1986-12-06,28.0,D,D,R,WSH,20152016,R,80.0,195.82,2.45,48.87,1.0,5.0,9.0,15.0,23.0,41.0,66.0
8180,Matt Puempel,MATT.PUEMPEL,8476477,1993-01-24,22.0,L,F,L,OTT,20152016,R,25.0,12.88,0.52,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8181,Matt Read,MATT.READ,8476177,1986-06-14,29.0,R,F,R,PHI,20152016,R,79.0,102.53,1.3,22.88,2.0,3.0,2.0,7.0,14.0,19.0,23.0
8182,Matt Stajan,MATT.STAJAN,8470162,1983-12-19,31.0,C,F,L,CGY,20152016,R,79.0,6.83,0.09,1.57,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8183,Matt Taormina,MATT.TAORMINA,8475060,1986-10-20,28.0,D,D,L,T.B,20152016,R,3.0,2.12,0.71,19.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,Matt Tennyson,MATT.TENNYSON,8476807,1990-04-23,25.0,D,D,R,S.J,20152016,R,28.0,37.6,1.34,22.66,1.0,0.0,0.0,1.0,6.0,8.0,14.0
8185,Mattias Ekholm,MATTIAS.EKHOLM,8475218,1990-05-24,25.0,D,D,L,NSH,20152016,R,82.0,92.85,1.13,21.66,1.0,2.0,2.0,5.0,10.0,15.0,22.0
