,player,player_upper,api_id,birthday,season_age,position,position_type,shoots,team,season,session,gp,toi,toi_gp,toi_perc,g,a1,a2,points,isf,iff,icf
7813,Dan Hamhuis,DAN.HAMHUIS,8469465,1982-12-13,32.0,D,D,L,VAN,20152016,R,58.0,1242.08,21.42,35.29,3.0,6.0,4.0,13.0,72.0,100.0,164.0
7814,Daniel Carr,DANIEL.CARR,8477901,1991-11-01,23.0,L,F,L,MTL,20152016,R,23.0,277.68,12.07,19.98,6.0,0.0,3.0,9.0,39.0,61.0,76.0
7815,Daniel Catenacci,DANIEL.CATENACCI,8476401,1993-03-09,22.0,C,F,L,BUF,20152016,R,11.0,96.13,8.74,14.11,0.0,0.0,0.0,0.0,7.0,8.0,8.0
7816,Daniel Paille,DANIEL.PAILLE,8470230,1984-04-15,31.0,L,F,L,NYR,20152016,R,12.0,136.9,11.41,18.8,0.0,0.0,0.0,0.0,11.0,13.0,16.0
7817,Daniel Sedin,DANIEL.SEDIN,8467875,1980-09-26,34.0,L,F,L,VAN,20152016,R,82.0,1503.37,18.33,30.04,28.0,20.0,13.0,61.0,258.0,340.0,396.0
7818,Daniel Sprong,DANIEL.SPRONG,8478466,1997-03-17,18.0,R,F,R,PIT,20152016,R,18.0,157.05,8.73,14.4,2.0,0.0,0.0,2.0,23.0,31.0,43.0
7819,Daniel Winnik,DANIEL.WINNIK,8471476,1985-03-06,30.0,C,F,L,TOR,20152016,R,56.0,798.8,14.26,23.37,4.0,6.0,4.0,14.0,85.0,105.0,132.0
7820,Daniel Winnik,DANIEL.WINNIK,8471476,1985-03-06,30.0,C,F,L,WSH,20152016,R,20.0,243.6,12.18,19.88,2.0,1.0,2.0,5.0,16.0,26.0,34.0
7821,Danny Dekeyser,DANNY.DEKEYSER,8477215,1990-03-07,25.0,D,D,L,DET,20152016,R,78.0,1700.75,21.8,35.78,8.0,7.0,5.0,20.0,72.0,102.0,145.0
7822,Darnell Nurse,DARNELL.NURSE,8477498,1995-02-04,20.0,D,D,L,EDM,20152016,R,69.0,1395.92,20.23,33.24,3.0,3.0,4.0,10.0,120.0,172.0,241.0
7823,Darren Dietz,DARREN.DIETZ,8476379,1993-07-17,22.0,D,D,R,MTL,20152016,R,13.0,188.98,14.54,24.23,1.0,2.0,2.0,5.0,13.0,18.0,24.0
7824,Darren Helm,DARREN.HELM,8471794,1987-01-21,28.0,C,F,L,DET,20152016,R,77.0,1160.25,15.07,24.72,13.0,7.0,6.0,26.0,165.0,224.0,291.0
7825,Dave Bolland,DAVE.BOLLAND,8471245,1986-06-05,29.0,C,F,R,FLA,20152016,R,25.0,352.3,14.09,23.15,1.0,2.0,2.0,5.0,26.0,38.0,52.0
7826,Dave Dziurzynski,DAVE.DZIURZYNSKI,8475661,1989-10-06,25.0,L,F,L,OTT,20152016,R,14.0,141.08,10.08,16.63,1.0,1.0,2.0,4.0,14.0,19.0,21.0
7827,David Backes,DAVID.BACKES,8470655,1984-05-01,31.0,R,F,R,STL,20152016,R,79.0,1519.18,19.23,31.51,21.0,17.0,7.0,45.0,168.0,228.0,270.0
7828,David Clarkson,DAVID.CLARKSON,8470920,1984-03-31,31.0,R,F,R,CBJ,20152016,R,23.0,212.0,9.22,15.23,2.0,1.0,1.0,4.0,24.0,28.0,33.0
7829,David Desharnais,DAVID.DESHARNAIS,8471976,1986-09-14,29.0,C,F,L,MTL,20152016,R,65.0,1040.18,16.0,26.44,11.0,10.0,8.0,29.0,90.0,111.0,143.0
7830,David Jones,DAVID.JONES,8470877,1984-08-10,31.0,R,F,R,CGY,20152016,R,59.0,754.62,12.79,21.04,9.0,5.0,1.0,15.0,67.0,107.0,131.0
7831,David Jones,DAVID.JONES,8470877,1984-08-10,31.0,R,F,R,MIN,20152016,R,16.0,178.32,11.14,18.21,2.0,1.0,0.0,3.0,17.0,25.0,28.0
7832,David Krejci,DAVID.KREJCI,8471276,1986-04-28,29.0,C,F,R,BOS,20152016,R,72.0,1461.67,20.3,33.42,17.0,28.0,18.0,63.0,143.0,205.0,292.0
7833,David Legwand,DAVID.LEGWAND,8467330,1980-08-17,35.0,C,F,L,BUF,20152016,R,79.0,766.72,9.71,15.95,5.0,5.0,4.0,14.0,61.0,70.0,93.0
7834,David Pastrnak,DAVID.PASTRNAK,8477956,1996-05-25,19.0,R,F,R,BOS,20152016,R,51.0,711.2,13.95,22.97,15.0,6.0,5.0,26.0,108.0,136.0,174.0
7835,David Perron,DAVID.PERRON,8474102,1988-05-28,27.0,L,F,R,ANA,20152016,R,28.0,414.7,14.81,24.36,8.0,8.0,4.0,20.0,51.0,69.0,88.0
7836,David Perron,DAVID.PERRON,8474102,1988-05-28,27.0,L,F,R,PIT,20152016,R,43.0,665.4,15.47,25.45,4.0,7.0,5.0,16.0,96.0,127.0,152.0
7837,David Rundblad,DAVID.RUNDBLAD,8475182,1990-10-08,24.0,D,D,R,CHI,20152016,R,9.0,129.35,14.37,23.9,0.0,0.0,2.0,2.0,13.0,18.0,25.0
7838,David Savard,DAVID.SAVARD,8475233,1990-10-22,24.0,D,D,R,CBJ,20152016,R,65.0,1506.22,23.17,38.23,4.0,10.0,11.0,25.0,122.0,182.0,258.0
7839,David Schlemko,DAVID.SCHLEMKO,8473673,1987-05-07,28.0,D,D,L,N.J,20152016,R,67.0,1249.48,18.65,30.61,6.0,10.0,3.0,19.0,104.0,138.0,182.0
7840,David Warsofsky,DAVID.WARSOFSKY,8474660,1990-05-30,25.0,D,D,L,N.J,20152016,R,10.0,163.65,16.37,26.88,0.0,0.0,1.0,1.0,19.0,27.0,37.0
7841,David Warsofsky,DAVID.WARSOFSKY,8474660,1990-05-30,25.0,D,D,L,PIT,20152016,R,12.0,213.07,17.76,29.39,1.0,0.0,0.0,1.0,21.0,37.0,46.0
7842,Dean Kukan,DEAN.KUKAN,8478567,1993-07-08,22.0,D,D,L,CBJ,20152016,R,8.0,138.83,17.35,28.78,0.0,0.0,0.0,0.0,3.0,5.0,6.0
7843,Dennis Everberg,DENNIS.EVERBERG,8477902,1991-12-31,23.0,R,F,L,COL,20152016,R,15.0,134.15,8.94,14.91,0.0,0.0,0.0,0.0,9.0,12.0,16.0
7844,Dennis Rasmussen,DENNIS.RASMUSSEN,8477929,1990-07-03,25.0,C,F,L,CHI,20152016,R,44.0,403.2,9.16,15.11,4.0,1.0,4.0,9.0,42.0,53.0,67.0
7845,Dennis Seidenberg,DENNIS.SEIDENBERG,8469619,1981-07-18,34.0,D,D,L,BOS,20152016,R,61.0,1183.25,19.4,31.88,1.0,6.0,5.0,12.0,66.0,89.0,132.0
7846,Dennis Wideman,DENNIS.WIDEMAN,8469770,1983-03-20,32.0,D,D,R,CGY,20152016,R,51.0,1051.37,20.62,33.96,2.0,8.0,9.0,19.0,75.0,114.0,186.0
7847,Derek Dorsett,DEREK.DORSETT,8473432,1986-12-20,28.0,R,F,R,VAN,20152016,R,71.0,893.92,12.59,20.62,5.0,5.0,6.0,16.0,91.0,125.0,147.0
7848,Derek Forbort,DEREK.FORBORT,8475762,1992-03-04,23.0,D,D,L,L.A,20152016,R,14.0,154.63,11.05,18.14,1.0,0.0,1.0,2.0,14.0,18.0,30.0
7849,Derek Grant,DEREK.GRANT,8474683,1990-04-20,25.0,C,F,L,CGY,20152016,R,15.0,163.18,10.88,18.07,0.0,0.0,1.0,1.0,22.0,29.0,36.0
7850,Derek MacKenzie,DEREK.MACKENZIE,8468001,1981-06-11,34.0,C,F,L,FLA,20152016,R,64.0,841.7,13.15,21.6,6.0,1.0,6.0,13.0,79.0,110.0,126.0
7851,Derek Ryan,DEREK.RYAN,8478585,1986-12-29,28.0,C,F,R,CAR,20152016,R,6.0,73.22,12.2,19.83,2.0,0.0,0.0,2.0,5.0,5.0,9.0
7852,Derek Stepan,DEREK.STEPAN,8474613,1990-06-18,25.0,C,F,R,NYR,20152016,R,72.0,1278.38,17.76,29.27,22.0,16.0,15.0,53.0,192.0,254.0,306.0
7853,Derick Brassard,DERICK.BRASSARD,8473544,1987-09-22,27.0,C,F,L,NYR,20152016,R,80.0,1430.82,17.89,29.52,27.0,18.0,13.0,58.0,182.0,234.0,307.0
7854,Derrick Pouliot,DERRICK.POULIOT,8476884,1994-01-16,21.0,D,D,L,PIT,20152016,R,22.0,339.97,15.45,25.35,0.0,2.0,5.0,7.0,25.0,35.0,60.0
7855,Deryk Engelland,DERYK.ENGELLAND,8468674,1982-04-03,33.0,D,D,R,CGY,20152016,R,69.0,1050.97,15.23,25.11,3.0,2.0,7.0,12.0,71.0,100.0,149.0
7856,Devante Smith-Pelly,DEVANTE.SMITH-PELLY,8475758,1992-06-14,23.0,R,F,R,MTL,20152016,R,46.0,506.32,11.01,18.11,6.0,1.0,5.0,12.0,60.0,81.0,99.0
7857,Devante Smith-Pelly,DEVANTE.SMITH-PELLY,8475758,1992-06-14,23.0,R,F,R,N.J,20152016,R,18.0,280.4,15.58,25.75,8.0,4.0,1.0,13.0,34.0,44.0,51.0
7858,Devin Shore,DEVIN.SHORE,8476913,1994-07-19,21.0,C,F,L,DAL,20152016,R,3.0,36.35,12.12,20.19,0.0,0.0,0.0,0.0,1.0,1.0,2.0
7859,Dion Phaneuf,DION.PHANEUF,8470602,1985-04-10,30.0,D,D,L,OTT,20152016,R,20.0,463.33,23.17,37.84,1.0,5.0,2.0,8.0,28.0,50.0,90.0
7860,Dion Phaneuf,DION.PHANEUF,8470602,1985-04-10,30.0,D,D,L,TOR,20152016,R,51.0,1123.28,22.03,35.97,3.0,11.0,10.0,24.0,116.0,177.0,268.0
7861,Dmitrij Jaskin,DMITRIJ.JASKIN,8476436,1993-03-23,22.0,R,F,L,STL,20152016,R,65.0,770.85,11.86,19.41,4.0,5.0,4.0,13.0,92.0,122.0,159.0
7862,Dmitry Kulikov,DMITRY.KULIKOV,8475179,1990-10-29,24.0,D,D,L,FLA,20152016,R,74.0,1556.55,21.03,34.61,1.0,9.0,7.0,17.0,99.0,139.0,189.0
7863,Dmitry Orlov,DMITRY.ORLOV,8475200,1991-07-23,24.0,D,D,L,WSH,20152016,R,82.0,1314.17,16.03,26.37,8.0,10.0,11.0,29.0,90.0,127.0,198.0
7864,Dominic Moore,DOMINIC.MOORE,8468575,1980-08-03,35.0,C,F,L,NYR,20152016,R,80.0,1063.6,13.29,21.91,6.0,5.0,4.0,15.0,94.0,120.0,150.0
7865,Dominik Simon,DOMINIK.SIMON,8478866,1994-08-08,21.0,C,F,L,PIT,20152016,R,3.0,18.22,6.07,9.85,0.0,1.0,0.0,1.0,2.0,2.0,2.0
7866,Dougie Hamilton,DOUGIE.HAMILTON,8476462,1993-06-17,22.0,D,D,R,CGY,20152016,R,82.0,1620.92,19.77,32.59,12.0,11.0,20.0,43.0,190.0,270.0,381.0
7867,Drew Doughty,DREW.DOUGHTY,8474563,1989-12-08,25.0,D,D,R,L.A,20152016,R,82.0,2297.47,28.02,46.09,14.0,18.0,19.0,51.0,197.0,304.0,431.0
7868,Drew Miller,DREW.MILLER,8470778,1984-02-17,31.0,L,F,L,DET,20152016,R,28.0,363.23,12.97,21.28,1.0,1.0,0.0,2.0,27.0,38.0,44.0
7869,Drew Shore,DREW.SHORE,8475213,1991-01-29,24.0,C,F,R,CGY,20152016,R,2.0,27.98,13.99,23.32,0.0,1.0,0.0,1.0,3.0,3.0,3.0
7870,Drew Stafford,DREW.STAFFORD,8471226,1985-10-30,29.0,R,F,R,WPG,20152016,R,78.0,1393.35,17.86,29.48,21.0,10.0,7.0,38.0,187.0,227.0,289.0
7871,Duncan Keith,DUNCAN.KEITH,8470281,1983-07-16,32.0,D,D,L,CHI,20152016,R,67.0,1690.77,25.24,41.64,9.0,15.0,19.0,43.0,130.0,185.0,287.0
7872,Dustin Brown,DUSTIN.BROWN,8470606,1984-11-04,30.0,L,F,R,L.A,20152016,R,82.0,1326.22,16.17,26.61,11.0,10.0,7.0,28.0,218.0,313.0,375.0
7873,Dustin Byfuglien,DUSTIN.BYFUGLIEN,8470834,1985-03-27,30.0,D,D,R,WPG,20152016,R,81.0,2041.0,25.2,41.56,19.0,20.0,14.0,53.0,247.0,355.0,498.0
7874,Dustin Jeffrey,DUSTIN.JEFFREY,8474138,1988-02-27,27.0,C,F,L,ARI,20152016,R,7.0,79.85,11.41,18.76,1.0,1.0,0.0,2.0,5.0,5.0,6.0
7875,Dwight King,DWIGHT.KING,8474100,1989-07-05,26.0,L,F,L,L.A,20152016,R,47.0,678.55,14.44,23.81,7.0,3.0,3.0,13.0,48.0,74.0,94.0
7876,Dylan Demelo,DYLAN.DEMELO,8476331,1993-05-01,22.0,D,D,R,S.J,20152016,R,45.0,612.82,13.62,22.37,2.0,1.0,1.0,4.0,42.0,61.0,97.0
7877,Dylan Larkin,DYLAN.LARKIN,8477946,1996-07-30,19.0,C,F,L,DET,20152016,R,80.0,1323.53,16.54,27.19,23.0,16.0,6.0,45.0,221.0,301.0,390.0
7878,Dylan McIlrath,DYLAN.MCILRATH,8475795,1992-04-20,23.0,D,D,R,NYR,20152016,R,34.0,480.22,14.12,23.37,2.0,1.0,1.0,4.0,28.0,46.0,69.0
7879,Dylan Olsen,DYLAN.OLSEN,8475153,1991-01-03,24.0,D,D,L,FLA,20152016,R,8.0,110.02,13.75,22.62,0.0,1.0,0.0,1.0,9.0,11.0,13.0
7880,Elias Lindholm,ELIAS.LINDHOLM,8477496,1994-12-02,20.0,C,F,R,CAR,20152016,R,82.0,1485.13,18.11,29.68,11.0,15.0,13.0,39.0,176.0,236.0,295.0
7881,Emerson Etem,EMERSON.ETEM,8475770,1992-06-16,23.0,R,F,L,NYR,20152016,R,19.0,210.47,11.08,18.39,0.0,3.0,0.0,3.0,23.0,30.0,50.0
7882,Emerson Etem,EMERSON.ETEM,8475770,1992-06-16,23.0,R,F,L,VAN,20152016,R,39.0,552.23,14.16,23.29,7.0,3.0,2.0,12.0,77.0,105.0,132.0
7883,Emile Poirier,EMILE.POIRIER,8477486,1994-12-14,20.0,R,F,L,CGY,20152016,R,2.0,27.78,13.89,23.15,0.0,0.0,0.0,0.0,3.0,7.0,8.0
7884,Eric Boulton,ERIC.BOULTON,8460720,1976-08-17,39.0,L,F,L,NYI,20152016,R,6.0,56.92,9.49,15.5,0.0,0.0,0.0,0.0,3.0,3.0,5.0
7885,Eric Fehr,ERIC.FEHR,8470611,1985-09-07,30.0,C,F,R,PIT,20152016,R,55.0,718.07,13.06,21.43,8.0,1.0,5.0,14.0,74.0,98.0,125.0
7886,Eric Gelinas,ERIC.GELINAS,8475199,1991-05-08,24.0,D,D,L,COL,20152016,R,6.0,76.15,12.69,20.86,0.0,0.0,0.0,0.0,10.0,13.0,15.0
7887,Eric Gelinas,ERIC.GELINAS,8475199,1991-05-08,24.0,D,D,L,N.J,20152016,R,34.0,477.23,14.04,22.94,1.0,3.0,2.0,6.0,45.0,66.0,103.0
7888,Eric Gryba,ERIC.GRYBA,8473468,1988-04-14,27.0,D,D,R,EDM,20152016,R,53.0,947.77,17.88,29.38,1.0,2.0,3.0,6.0,58.0,87.0,143.0
7889,Eric Nystrom,ERIC.NYSTROM,8470180,1983-02-14,32.0,L,F,L,NSH,20152016,R,46.0,528.23,11.48,18.9,7.0,0.0,0.0,7.0,27.0,36.0,50.0
7890,Eric Selleck,ERIC.SELLECK,8474554,1987-10-20,27.0,L,F,L,ARI,20152016,R,1.0,9.55,9.55,15.92,0.0,0.0,0.0,0.0,1.0,1.0,1.0
7891,Eric Staal,ERIC.STAAL,8470595,1984-10-29,30.0,C,F,L,CAR,20152016,R,63.0,1215.02,19.29,31.74,10.0,14.0,9.0,33.0,159.0,236.0,296.0
7892,Eric Staal,ERIC.STAAL,8470595,1984-10-29,30.0,C,F,L,NYR,20152016,R,20.0,325.08,16.25,26.89,3.0,2.0,1.0,6.0,40.0,61.0,82.0
7893,Eric Tangradi,ERIC.TANGRADI,8474025,1989-02-10,26.0,L,F,L,DET,20152016,R,1.0,6.92,6.92,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,Erik Condra,ERIK.CONDRA,8473588,1986-08-06,29.0,R,F,R,T.B,20152016,R,54.0,578.17,10.71,17.67,6.0,3.0,2.0,11.0,58.0,76.0,96.0
7895,Erik Gudbranson,ERIK.GUDBRANSON,8475790,1992-01-07,23.0,D,D,R,FLA,20152016,R,64.0,1287.2,20.11,33.05,2.0,3.0,4.0,9.0,73.0,107.0,156.0
7896,Erik Gustafsson (D),ERIK.GUSTAFSSON2,8476979,1992-03-14,23.0,D,D,L,CHI,20152016,R,41.0,633.43,15.45,25.46,0.0,7.0,7.0,14.0,58.0,82.0,130.0
7897,Erik Haula,ERIK.HAULA,8475287,1991-03-23,24.0,L,F,L,MIN,20152016,R,76.0,967.27,12.73,20.94,14.0,13.0,7.0,34.0,100.0,127.0,164.0
7898,Erik Johnson,ERIK.JOHNSON,8473446,1988-03-21,27.0,D,D,R,COL,20152016,R,73.0,1711.3,23.44,38.82,11.0,9.0,7.0,27.0,175.0,226.0,307.0
7899,Erik Karlsson,ERIK.KARLSSON,8474578,1990-05-31,25.0,D,D,R,OTT,20152016,R,82.0,2375.92,28.97,47.48,16.0,35.0,31.0,82.0,248.0,380.0,586.0
7900,Esa Lindell,ESA.LINDELL,8476902,1994-05-23,21.0,D,D,L,DAL,20152016,R,4.0,56.18,14.05,23.41,0.0,0.0,0.0,0.0,2.0,4.0,9.0
7901,Evan Rodrigues,EVAN.RODRIGUES,8478542,1993-07-28,22.0,C,F,R,BUF,20152016,R,2.0,23.5,11.75,19.14,1.0,0.0,1.0,2.0,8.0,10.0,12.0
7902,Evander Kane,EVANDER.KANE,8475169,1991-08-02,24.0,L,F,L,BUF,20152016,R,65.0,1367.42,21.04,34.59,20.0,9.0,6.0,35.0,271.0,362.0,473.0
7903,Evgeni Malkin,EVGENI.MALKIN,8471215,1986-07-31,29.0,C,F,L,PIT,20152016,R,57.0,1104.02,19.37,31.96,27.0,21.0,10.0,58.0,162.0,219.0,285.0
7904,Evgeny Kuznetsov,EVGENY.KUZNETSOV,8475744,1992-05-19,23.0,C,F,L,WSH,20152016,R,82.0,1428.05,17.42,28.66,20.0,43.0,14.0,77.0,193.0,251.0,318.0
7905,Evgeny Medvedev,EVGENY.MEDVEDEV,8478563,1982-08-27,33.0,D,D,L,PHI,20152016,R,45.0,847.28,18.83,30.69,4.0,4.0,4.0,12.0,71.0,115.0,189.0
7906,Fedor Tyutin,FEDOR.TYUTIN,8469492,1983-07-19,32.0,D,D,L,CBJ,20152016,R,61.0,1073.0,17.59,28.88,1.0,2.0,0.0,3.0,25.0,45.0,78.0
7907,Filip Forsberg,FILIP.FORSBERG,8476887,1994-08-13,21.0,L,F,R,NSH,20152016,R,82.0,1562.32,19.05,31.37,33.0,14.0,17.0,64.0,247.0,375.0,490.0
7908,Francois Beauchemin,FRANCOIS.BEAUCHEMIN,8467400,1980-06-04,35.0,D,D,L,COL,20152016,R,82.0,2056.55,25.08,41.48,8.0,6.0,20.0,34.0,127.0,179.0,264.0
7909,Frank Corrado,FRANK.CORRADO,8476302,1993-03-26,22.0,D,D,R,TOR,20152016,R,39.0,563.7,14.45,23.82,1.0,2.0,3.0,6.0,46.0,74.0,112.0
7910,Frank Vatrano,FRANK.VATRANO,8478366,1994-03-14,21.0,C,F,L,BOS,20152016,R,39.0,463.33,11.88,19.58,8.0,2.0,1.0,11.0,99.0,124.0,150.0
7911,Frans Nielsen,FRANS.NIELSEN,8470144,1984-04-24,31.0,C,F,L,NYI,20152016,R,81.0,1435.32,17.72,29.03,20.0,16.0,16.0,52.0,181.0,252.0,322.0
7912,Freddie Hamilton,FREDDIE.HAMILTON,8475878,1992-01-01,23.0,C,F,R,CGY,20152016,R,4.0,50.8,12.7,20.73,1.0,1.0,0.0,2.0,7.0,7.0,10.0
7913,Frederik Gauthier,FREDERIK.GAUTHIER,8477512,1995-04-26,20.0,C,F,L,TOR,20152016,R,7.0,96.92,13.85,22.92,0.0,1.0,0.0,1.0,3.0,7.0,7.0
7914,Fredrik Claesson,FREDRIK.CLAESSON,8476368,1992-11-24,22.0,D,D,L,OTT,20152016,R,16.0,308.63,19.29,31.67,0.0,0.0,2.0,2.0,15.0,21.0,35.0
7915,Gabriel Bourque,GABRIEL.BOURQUE,8475268,1990-09-23,24.0,L,F,L,NSH,20152016,R,22.0,272.02,12.36,20.23,1.0,2.0,1.0,4.0,25.0,33.0,42.0
7916,Gabriel Landeskog,GABRIEL.LANDESKOG,8476455,1992-11-23,22.0,L,F,L,COL,20152016,R,75.0,1419.43,18.93,31.31,20.0,18.0,15.0,53.0,170.0,211.0,250.0
7917,Garnet Hathaway,GARNET.HATHAWAY,8477903,1991-11-23,23.0,R,F,R,CGY,20152016,R,14.0,168.25,12.02,19.88,0.0,3.0,0.0,3.0,11.0,16.0,19.0
7918,Garrett Wilson,GARRETT.WILSON,8475253,1991-03-16,24.0,L,F,L,FLA,20152016,R,29.0,271.8,9.37,15.4,0.0,0.0,0.0,0.0,28.0,38.0,46.0
7919,Greg McKegg,GREG.MCKEGG,8475735,1992-06-17,23.0,C,F,L,FLA,20152016,R,15.0,123.87,8.26,13.54,2.0,0.0,0.0,2.0,14.0,18.0,23.0
7920,Greg Pateryn,GREG.PATERYN,8474688,1990-06-20,25.0,D,D,R,MTL,20152016,R,38.0,636.45,16.75,27.48,1.0,5.0,1.0,7.0,32.0,48.0,85.0
7921,Gregory Campbell,GREGORY.CAMPBELL,8470169,1983-12-17,31.0,C,F,L,CBJ,20152016,R,82.0,866.43,10.57,17.38,3.0,3.0,5.0,11.0,58.0,84.0,115.0
7922,Griffin Reinhart,GRIFFIN.REINHART,8476852,1994-01-24,21.0,D,D,L,EDM,20152016,R,29.0,523.98,18.07,29.96,0.0,0.0,1.0,1.0,24.0,34.0,61.0
7923,Gustav Nyquist,GUSTAV.NYQUIST,8474679,1989-09-01,26.0,C,F,L,DET,20152016,R,82.0,1243.97,15.17,24.91,17.0,17.0,9.0,43.0,161.0,204.0,262.0
7924,Gustav Olofsson,GUSTAV.OLOFSSON,8477467,1994-12-01,20.0,D,D,L,MIN,20152016,R,2.0,18.38,9.19,14.83,0.0,0.0,0.0,0.0,1.0,3.0,5.0
7925,Hampus Lindholm,HAMPUS.LINDHOLM,8476854,1994-01-20,21.0,D,D,L,ANA,20152016,R,80.0,1760.15,22.0,36.24,10.0,8.0,10.0,28.0,149.0,211.0,316.0
7926,Harry Zolnierczyk,HARRY.ZOLNIERCZYK,8476158,1987-09-01,28.0,L,F,L,ANA,20152016,R,1.0,8.8,8.8,14.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0
7927,Henrik Sedin,HENRIK.SEDIN,8467876,1980-09-26,34.0,C,F,L,VAN,20152016,R,74.0,1360.03,18.38,30.16,11.0,30.0,14.0,55.0,99.0,130.0,157.0
7928,Henrik Zetterberg,HENRIK.ZETTERBERG,8468083,1980-10-09,34.0,L,F,L,DET,20152016,R,82.0,1591.65,19.41,31.88,13.0,21.0,16.0,50.0,214.0,296.0,394.0
7929,Hudson Fasching,HUDSON.FASCHING,8477392,1995-07-28,20.0,R,F,R,BUF,20152016,R,7.0,80.65,11.52,18.85,1.0,1.0,0.0,2.0,9.0,14.0,15.0
7930,Hunter Shinkaruk,HUNTER.SHINKARUK,8477445,1994-10-13,20.0,C,F,L,CGY,20152016,R,7.0,110.13,15.73,26.18,2.0,0.0,1.0,3.0,12.0,19.0,23.0
7931,Hunter Shinkaruk,HUNTER.SHINKARUK,8477445,1994-10-13,20.0,C,F,L,VAN,20152016,R,1.0,9.58,9.58,15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7932,Ian Cole,IAN.COLE,8474013,1989-02-21,26.0,D,D,L,PIT,20152016,R,70.0,1206.73,17.24,28.37,0.0,4.0,8.0,12.0,72.0,105.0,145.0
7933,Iiro Pakarinen,IIRO.PAKARINEN,8476336,1991-08-25,24.0,R,F,R,EDM,20152016,R,63.0,676.85,10.74,17.67,5.0,5.0,3.0,13.0,76.0,108.0,140.0
7934,J.T. Brown,J.T..BROWN,8476806,1990-07-02,25.0,R,F,R,T.B,20152016,R,78.0,1042.18,13.36,22.07,8.0,10.0,4.0,22.0,140.0,189.0,238.0
7935,J.T. Miller,J.T..MILLER,8476468,1993-03-14,22.0,C,F,L,NYR,20152016,R,82.0,1232.85,15.03,24.78,22.0,12.0,9.0,43.0,135.0,186.0,253.0
7936,Jaccob Slavin,JACCOB.SLAVIN,8476958,1994-05-01,21.0,D,D,L,CAR,20152016,R,63.0,1322.18,20.99,34.31,2.0,7.0,11.0,20.0,84.0,125.0,185.0
7937,Jack Eichel,JACK.EICHEL,8478403,1996-10-28,18.0,C,F,R,BUF,20152016,R,81.0,1548.85,19.12,31.41,24.0,22.0,10.0,56.0,238.0,328.0,434.0
7938,Jack Johnson,JACK.JOHNSON,8471677,1987-01-13,28.0,D,D,L,CBJ,20152016,R,60.0,1450.52,24.18,39.76,6.0,3.0,5.0,14.0,86.0,137.0,205.0
7939,Jack Skille,JACK.SKILLE,8471681,1987-05-19,28.0,R,F,R,COL,20152016,R,74.0,653.6,8.83,14.61,8.0,6.0,0.0,14.0,106.0,144.0,176.0
7940,Jacob De La Rose,JACOB.DE LA ROSE,8477455,1995-05-20,20.0,L,F,L,MTL,20152016,R,22.0,273.57,12.43,20.38,0.0,1.0,0.0,1.0,20.0,32.0,45.0
7941,Jacob Josefson,JACOB.JOSEFSON,8475185,1991-03-02,24.0,C,F,L,N.J,20152016,R,58.0,900.28,15.52,25.41,4.0,3.0,7.0,14.0,86.0,120.0,147.0
7942,Jacob Trouba,JACOB.TROUBA,8476885,1994-02-26,21.0,D,D,R,WPG,20152016,R,81.0,1787.38,22.07,36.39,6.0,9.0,6.0,21.0,133.0,177.0,283.0
7943,Jaden Schwartz,JADEN.SCHWARTZ,8475768,1992-06-25,23.0,C,F,L,STL,20152016,R,33.0,567.72,17.2,28.41,8.0,9.0,5.0,22.0,63.0,84.0,105.0
7944,Jake Gardiner,JAKE.GARDINER,8474581,1990-07-04,25.0,D,D,L,TOR,20152016,R,79.0,1629.05,20.62,33.86,7.0,11.0,13.0,31.0,122.0,208.0,320.0
7945,Jake McCabe,JAKE.MCCABE,8476931,1993-10-12,21.0,D,D,L,BUF,20152016,R,77.0,1472.05,19.12,31.4,4.0,7.0,3.0,14.0,62.0,94.0,146.0
7946,Jake Muzzin,JAKE.MUZZIN,8474162,1989-02-21,26.0,D,D,L,L.A,20152016,R,82.0,1891.0,23.06,37.94,8.0,15.0,17.0,40.0,203.0,297.0,447.0
7947,Jake Virtanen,JAKE.VIRTANEN,8477937,1996-08-17,19.0,R,F,R,VAN,20152016,R,55.0,636.02,11.56,19.06,7.0,5.0,1.0,13.0,94.0,136.0,174.0
7948,Jakob Silfverberg,JAKOB.SILFVERBERG,8475164,1990-10-13,24.0,R,F,R,ANA,20152016,R,82.0,1391.9,16.97,27.97,20.0,11.0,8.0,39.0,215.0,293.0,367.0
7949,Jakub Kindl,JAKUB.KINDL,8471693,1987-02-10,28.0,D,D,L,DET,20152016,R,25.0,411.57,16.46,27.25,2.0,2.0,2.0,6.0,37.0,58.0,86.0
7950,Jakub Kindl,JAKUB.KINDL,8471693,1987-02-10,28.0,D,D,L,FLA,20152016,R,19.0,265.58,13.98,23.11,0.0,0.0,2.0,2.0,26.0,36.0,48.0
7951,Jakub Nakladal,JAKUB.NAKLADAL,8478562,1987-12-30,27.0,D,D,R,CGY,20152016,R,27.0,383.13,14.19,23.48,2.0,1.0,2.0,5.0,42.0,59.0,88.0
7952,Jakub Voracek,JAKUB.VORACEK,8474161,1989-08-15,26.0,R,F,L,PHI,20152016,R,73.0,1356.78,18.59,30.37,11.0,27.0,17.0,55.0,213.0,280.0,387.0
